#	Isochrone	Z = 0.03000		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.80	6.15954065	6.1468	3.5278	4.0845	2.9829	-4.049	-3.958	-3.517	-3.390	-3.360	-3.303	-3.163	-3.126	-3.087	-0.06364671
	7.80	6.15988255	6.1471	3.5286	4.0662	2.9091	-4.051	-4.002	-3.607	-3.489	-3.461	-3.416	-3.293	-3.263	-3.227	-0.06364195
	7.80	6.16023302	6.1475	3.5274	4.0468	2.8324	-4.048	-4.032	-3.690	-3.582	-3.562	-3.524	-3.418	-3.391	-3.361	-0.06363706
	7.80	6.16059494	6.1478	3.5241	4.0251	2.7492	-4.040	-4.054	-3.772	-3.676	-3.660	-3.632	-3.549	-3.533	-3.503	-0.06363201
	7.80	6.16096497	6.1482	3.5182	4.0011	2.6588	-4.025	-4.062	-3.857	-3.774	-3.764	-3.748	-3.691	-3.680	-3.661	-0.06362685
	7.80	6.16133928	6.1485	3.5095	3.9740	2.5595	-4.004	-4.042	-3.931	-3.871	-3.870	-3.868	-3.846	-3.851	-3.835	-0.06362163
	7.80	6.16172075	6.1489	3.4972	3.9430	2.4476	-3.973	-3.980	-3.975	-3.953	-3.967	-3.987	-4.011	-4.031	-4.029	-0.06361632
	7.80	6.16191578	6.1491	3.4894	3.9258	2.3866	-3.953	-3.923	-3.979	-3.986	-4.019	-4.050	-4.102	-4.127	-4.132	-0.06361360
	7.80	6.16210651	6.1493	3.4802	3.9073	2.3216	-3.931	-3.834	-3.956	-4.007	-4.062	-4.112	-4.199	-4.241	-4.248	-0.06361094
	7.80	6.16229725	6.1494	3.4697	3.8869	2.2508	-3.904	-3.724	-3.900	-4.008	-4.092	-4.174	-4.298	-4.361	-4.376	-0.06360828
	7.80	6.16249228	6.1496	3.4571	3.8642	2.1727	-3.873	-3.579	-3.793	-3.983	-4.112	-4.233	-4.400	-4.490	-4.514	-0.06360556
	7.80	6.16268301	6.1498	3.4429	3.8392	2.0870	-3.837	-3.406	-3.642	-3.944	-4.130	-4.297	-4.515	-4.651	-4.677	-0.06360291
	7.80	6.16287374	6.1500	3.4258	3.8111	1.9913	-3.795	-3.164	-3.426	-3.864	-4.119	-4.345	-4.624	-4.813	-4.845	-0.06360025
	7.80	6.16306448	6.1502	3.4053	3.7786	1.8822	-3.743	-2.840	-3.135	-3.750	-4.095	-4.398	-4.746	-4.991	-5.041	-0.06359759
	7.80	6.16325474	6.1503	3.3795	3.7400	1.7535	-3.679	-2.264	-2.770	-3.585	-4.014	-4.390	-4.854	-5.186	-5.246	-0.06359494
	7.80	6.16344547	6.1505	3.3456	3.7003	1.6285	-3.594	-1.450	-2.311	-3.348	-3.869	-4.316	-4.931	-5.372	-5.430	-0.06359228
	7.80	6.16363239	6.1507	3.2998	3.6747	1.5720	-3.479	-0.769	-1.915	-3.091	-3.670	-4.170	-4.898	-5.421	-5.486	-0.06358968
	7.80	6.16381884	6.1508	3.2431	3.6579	1.5612	-3.338	-0.249	-1.591	-2.844	-3.465	-4.004	-4.805	-5.388	-5.463	-0.06358708
	7.80	6.16400528	6.1510	3.2252	3.6440	1.5239	-3.293	0.105	-1.375	-2.694	-3.356	-3.931	-4.792	-5.428	-5.510	-0.06358449
	7.80	6.16419697	6.1512	3.2958	3.6292	1.3938	-3.470	0.284	-1.346	-2.747	-3.458	-4.073	-4.999	-5.694	-5.783	-0.06358182
	7.80	6.16438437	6.1514	3.4012	3.6172	1.2407	-3.733	0.300	-1.430	-2.890	-3.644	-4.299	-5.287	-6.029	-6.131	-0.06357921
	7.80	6.16457558	6.1515	3.4731	3.6100	1.1400	-3.913	0.278	-1.503	-2.995	-3.775	-4.456	-5.479	-6.253	-6.360	-0.06357655
	7.80	6.16488504	6.1518	3.5332	3.6043	1.0569	-4.063	0.249	-1.570	-3.084	-3.885	-4.586	-5.637	-6.437	-6.548	-0.06357224
	7.80	6.16545486	6.1522	3.5900	3.5986	0.9773	-4.205	0.198	-1.640	-3.170	-3.989	-4.723	-5.788	-6.614	-6.727	-0.06356431
	7.80	6.16610193	6.1526	3.6463	3.5932	0.8995	-4.346	0.126	-1.720	-3.261	-4.096	-4.868	-5.939	-6.788	-6.901	-0.06355530
	7.80	6.16676092	6.1530	3.7033	3.5888	0.8250	-4.488	0.039	-1.813	-3.363	-4.212	-5.014	-6.089	-6.957	-7.071	-0.06354613
	7.80	6.16744041	6.1534	3.7606	3.5832	0.7452	-4.631	-0.037	-1.894	-3.455	-4.320	-5.162	-6.240	-7.136	-7.251	-0.06353668
	7.80	6.16812325	6.1536	3.8144	3.5784	0.6724	-4.766	-0.116	-1.977	-3.546	-4.424	-5.302	-6.381	-7.302	-7.417	-0.06352719
	7.80	6.17043543	6.1542	3.8676	3.5737	0.6004	-4.899	-0.193	-2.056	-3.632	-4.524	-5.438	-6.519	-7.461	-7.580	-0.06349505
	7.80	6.18007326	6.1564	3.8131	3.5793	0.6775	-4.763	-0.123	-1.983	-3.551	-4.427	-5.297	-6.376	-7.292	-7.407	-0.06336141
	7.80	6.18481541	6.1581	3.7556	3.5848	0.7570	-4.619	-0.043	-1.899	-3.457	-4.317	-5.149	-6.225	-7.114	-7.228	-0.06329583
	7.80	6.18873930	6.1601	3.6990	3.5901	0.8348	-4.478	0.035	-1.816	-3.364	-4.209	-5.002	-6.076	-6.939	-7.052	-0.06324166
	7.80	6.19269180	6.1625	3.6402	3.5957	0.9165	-4.331	0.111	-1.733	-3.269	-4.097	-4.851	-5.920	-6.757	-6.870	-0.06318718
	7.80	6.19681263	6.1652	3.5852	3.6011	0.9933	-4.193	0.178	-1.657	-3.182	-3.993	-4.709	-5.772	-6.586	-6.698	-0.06313046
	7.80	6.20204067	6.1691	3.5315	3.6064	1.0685	-4.059	0.212	-1.596	-3.103	-3.896	-4.589	-5.630	-6.420	-6.530	-0.06305863
	7.80	6.20982504	6.1751	3.4791	3.6124	1.1451	-3.928	0.218	-1.551	-3.035	-3.806	-4.478	-5.490	-6.253	-6.359	-0.06295194
	7.80	6.22672796	6.1890	3.4355	3.6205	1.2221	-3.819	0.156	-1.559	-3.010	-3.752	-4.396	-5.368	-6.096	-6.195	-0.06272135
	7.80	6.23266220	6.1939	3.4333	3.6230	1.2346	-3.813	0.110	-1.589	-3.030	-3.764	-4.399	-5.359	-6.075	-6.172	-0.06264074
	7.80	6.24662304	6.2056	3.4690	3.6327	1.2384	-3.903	-0.177	-1.809	-3.210	-3.911	-4.516	-5.431	-6.106	-6.196	-0.06245182
	7.80	6.29340315	6.2441	3.5187	3.6384	1.2145	-4.027	-0.417	-2.005	-3.381	-4.065	-4.653	-5.545	-6.195	-6.282	-0.06182594
	7.80	6.35843134	6.2950	3.5197	3.6227	1.1542	-4.029	-0.081	-1.794	-3.244	-3.979	-4.615	-5.578	-6.293	-6.391	-0.06097387
	7.80	6.39564991	6.3230	3.5670	3.6100	1.0581	-4.147	0.059	-1.732	-3.229	-4.010	-4.690	-5.715	-6.487	-6.595	-0.06049534
	7.80	6.40053701	6.3264	3.6210	3.6031	0.9766	-4.282	0.062	-1.769	-3.290	-4.096	-4.801	-5.859	-6.663	-6.775	-0.06043299
	7.80	6.40099573	6.3267	3.6470	3.6003	0.9393	-4.348	0.040	-1.800	-3.328	-4.143	-4.864	-5.929	-6.745	-6.857	-0.06042714
	7.80	6.40319633	6.3281	3.7065	3.5938	0.8541	-4.496	-0.028	-1.875	-3.417	-4.252	-5.018	-6.089	-6.934	-7.047	-0.06039911
	7.80	6.40398788	6.3285	3.7526	3.5893	0.7898	-4.612	-0.087	-1.940	-3.490	-4.338	-5.137	-6.212	-7.077	-7.191	-0.06038903
	7.80	6.40511179	6.3289	3.8182	3.5829	0.6990	-4.775	-0.176	-2.035	-3.596	-4.462	-5.307	-6.385	-7.281	-7.396	-0.06037473
	7.80	6.40636206	6.3292	3.8751	3.5774	0.6197	-4.918	-0.255	-2.117	-3.688	-4.569	-5.454	-6.534	-7.460	-7.575	-0.06035882
	7.80	6.40767622	6.3293	3.9284	3.5722	0.5456	-5.051	-0.307	-2.169	-3.748	-4.649	-5.585	-6.673	-7.603	-7.738	-0.06034211
	7.80	6.40914297	6.3291	3.9879	3.5661	0.4618	-5.200	-0.314	-2.169	-3.756	-4.696	-5.714	-6.828	-7.713	-7.909	-0.06032347
	7.80	6.41019773	6.3286	4.0363	3.5613	0.3944	-5.321	-0.323	-2.173	-3.765	-4.735	-5.818	-6.953	-7.803	-8.047	-0.06031007
	7.80	6.41115236	6.3279	4.0858	3.5561	0.3237	-5.445	-0.325	-2.167	-3.766	-4.770	-5.925	-7.083	-7.893	-8.190	-0.06029794
	7.80	6.41199064	6.3270	4.1320	3.5510	0.2571	-5.560	-0.324	-2.158	-3.763	-4.798	-6.023	-7.203	-7.975	-8.324	-0.06028730
	7.80	6.41286182	6.3256	4.1813	3.5474	0.1936	-5.683	-0.367	-2.195	-3.804	-4.862	-6.135	-7.330	-8.076	-8.460	-0.06027625
	7.80	6.41317606	6.3249	4.2187	3.5436	0.1405	-5.777	-0.369	-2.187	-3.799	-4.883	-6.210	-7.429	-8.144	-8.570	-0.06027226
	7.80	6.41343546	6.3242	4.2551	3.5396	0.0885	-5.868	-0.346	-2.120	-3.735	-4.852	-6.237	-7.534	-8.215	-8.693	-0.06026897
	7.80	6.41365767	6.3235	4.2902	3.5358	0.0381	-5.956	-0.321	-2.054	-3.671	-4.820	-6.263	-7.636	-8.282	-8.812	-0.06026615
	7.80	6.41388273	6.3225	4.3266	3.5320	-0.0139	-6.046	-0.299	-1.989	-3.609	-4.790	-6.291	-7.742	-8.353	-8.934	-0.06026329
	7.80	6.41428566	6.3207	4.2957	3.5359	0.0328	-5.969	-0.338	-2.072	-3.690	-4.838	-6.278	-7.650	-8.297	-8.825	-0.06025818
	7.80	6.41435766	6.3204	4.3307	3.5321	-0.0177	-6.057	-0.312	-2.004	-3.624	-4.804	-6.303	-7.751	-8.363	-8.944	-0.06025727
#	Isochrone	Z = 0.03000		Age = 	7.079e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.85	0.15000001	0.1500	-2.5227	3.5108	5.1260	11.077	15.822	14.589	13.011	11.903	10.617	9.202	8.471	8.240	-9.59274740
	7.85	0.20000000	0.2000	-2.2578	3.5306	5.0652	10.414	14.857	13.653	12.132	11.079	9.895	8.625	7.896	7.691	-6.50542581
	7.85	0.25000000	0.2500	-2.0761	3.5408	5.0213	9.960	14.239	13.054	11.567	10.546	9.417	8.222	7.495	7.305	-4.81334753
	7.85	0.30000001	0.3000	-1.9239	3.5512	4.9899	9.580	13.697	12.503	11.044	10.056	8.991	7.889	7.134	6.940	-3.76315853
	7.85	0.34999999	0.3500	-1.7862	3.5610	4.9583	9.236	13.210	11.994	10.556	9.597	8.595	7.584	6.789	6.583	-3.05614800
	7.85	0.40000001	0.4000	-1.6522	3.5697	4.9171	8.901	12.749	11.513	10.094	9.161	8.214	7.283	6.452	6.236	-2.55202682
	7.85	0.44999999	0.4500	-1.5267	3.5790	4.8799	8.587	12.330	11.093	9.697	8.795	7.904	6.991	6.174	5.956	-2.17685426
	7.85	0.50000000	0.5000	-1.4062	3.5893	4.8464	8.286	11.944	10.723	9.358	8.491	7.660	6.698	5.947	5.735	-1.88823797
	7.85	0.60000002	0.6000	-1.1653	3.6140	4.7835	7.683	11.081	9.896	8.604	7.806	7.099	6.135	5.443	5.287	-1.47625717
	7.85	0.69999999	0.7000	-0.9122	3.6402	4.7021	7.050	10.050	8.941	7.747	7.011	6.406	5.568	4.875	4.795	-1.19890256
	7.85	0.80000001	0.8000	-0.6597	3.6699	4.6262	6.419	8.882	7.955	6.889	6.254	5.732	5.012	4.413	4.349	-1.00113983
	7.85	0.89999998	0.9000	-0.4179	3.7042	4.5731	5.815	7.661	7.002	6.077	5.555	5.112	4.515	4.038	3.981	-0.85396262
	7.85	1.00000000	1.0000	-0.1892	3.7356	4.5158	5.243	6.522	6.189	5.389	4.946	4.553	4.076	3.709	3.653	-0.74074074
	7.85	1.10000002	1.1000	0.0118	3.7602	4.4545	4.740	5.751	5.512	4.811	4.418	4.073	3.658	3.338	3.298	-0.65130752
	7.85	1.20000005	1.2000	0.2017	3.7814	4.3872	4.266	5.035	4.912	4.295	3.943	3.634	3.286	3.005	2.973	-0.57912395
	7.85	1.29188645	1.2919	0.3666	3.8011	4.3329	3.854	4.436	4.395	3.855	3.542	3.263	2.965	2.728	2.694	-0.52421974
