#	Isochrone	Z = 0.00800		Age = 	6.310e+07 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	7.80	6.39592314	6.3833	3.5938	3.9178	2.2664	-4.215	-4.168	-4.233	-4.240	-4.274	-4.322	-4.389	-4.432	-4.437	-0.06049185
	7.80	6.39611483	6.3835	3.5855	3.8938	2.1788	-4.194	-4.073	-4.205	-4.264	-4.330	-4.407	-4.524	-4.584	-4.601	-0.06048940
	7.80	6.39630651	6.3837	3.5753	3.8669	2.0815	-4.168	-3.942	-4.114	-4.257	-4.365	-4.492	-4.658	-4.760	-4.780	-0.06048695
	7.80	6.39649439	6.3838	3.5635	3.8367	1.9723	-4.139	-3.778	-3.954	-4.214	-4.389	-4.570	-4.805	-4.956	-4.980	-0.06048456
	7.80	6.39668655	6.3840	3.5477	3.8019	1.8488	-4.099	-3.551	-3.706	-4.121	-4.385	-4.642	-4.953	-5.168	-5.208	-0.06048210
	7.80	6.39687443	6.3842	3.5277	3.7613	1.7068	-4.049	-3.178	-3.374	-3.998	-4.365	-4.706	-5.108	-5.413	-5.463	-0.06047971
	7.80	6.39706230	6.3844	3.4978	3.7194	1.5688	-3.974	-2.533	-2.961	-3.802	-4.262	-4.675	-5.207	-5.619	-5.679	-0.06047731
	7.80	6.39722681	6.3845	3.4621	3.6984	1.5207	-3.885	-2.088	-2.680	-3.632	-4.134	-4.595	-5.197	-5.670	-5.730	-0.06047521
	7.80	6.39738703	6.3847	3.4236	3.6831	1.4978	-3.789	-1.687	-2.430	-3.459	-3.996	-4.492	-5.157	-5.678	-5.738	-0.06047316
	7.80	6.39749289	6.3848	3.4118	3.6754	1.4790	-3.759	-1.500	-2.320	-3.390	-3.945	-4.458	-5.154	-5.699	-5.760	-0.06047181
	7.80	6.39767170	6.3849	3.4472	3.6626	1.3925	-3.848	-1.294	-2.264	-3.404	-3.992	-4.531	-5.277	-5.867	-5.934	-0.06046953
	7.80	6.39777517	6.3850	3.5023	3.6542	1.3039	-3.986	-1.228	-2.304	-3.493	-4.104	-4.657	-5.440	-6.058	-6.127	-0.06046821
	7.80	6.39789009	6.3851	3.5711	3.6460	1.2022	-4.158	-1.168	-2.364	-3.602	-4.239	-4.811	-5.632	-6.280	-6.355	-0.06046674
